発表日,内容,部局,リンクURL,対象期間,年,月
2019年1月17日,「空間伝送型ワイヤレス電力伝送システムの技術的条件」（平成30年12月12日付け諮問第2043号）に関する提案募集,総合通信基盤局,https://www.soumu.go.jp/menu_news/s-news/b_wpt_proposal_pressrelease.html,2019年1月,2019,1
2019年1月17日,「ケーブルテレビ事業者の光ケーブル化に関する緊急対策事業」に係る提案の公募,情報流通行政局,https://www.soumu.go.jp/menu_news/s-news/01ryutsu12_02000103.html,2019年1月,2019,1
2019年1月16日,「医療機関における安心・安全な電波利活用促進シンポジウム」の開催,総合通信基盤局,https://www.soumu.go.jp/menu_news/s-news/01kiban16_02000199.html,2019年1月,2019,1
2019年1月16日,東日本電信電話株式会社及び西日本電信電話株式会社の第一種指定電気通信設備に関する接続約款の変更案に対する意見募集の結果及び再意見募集,総合通信基盤局,https://www.soumu.go.jp/menu_news/s-news/01kiban03_02000528.html,2019年1月,2019,1
2019年1月16日,戦略的情報通信研究開発推進事業（SCOPE）の 平成30年度ICT研究者育成型（若手研究者枠）の 公募の結果,国際戦略局,https://www.soumu.go.jp/menu_news/s-news/01tsushin03_02000262.html,2019年1月,2019,1
2019年1月16日,個人企業経済調査規則の一部を改正する省令案に関する意見募集,統計局,https://www.soumu.go.jp/menu_news/s-news/01toukei05_01000165.html,2019年1月,2019,1
2019年1月16日,経済構造統計を作成するための基幹統計調査の実施に向けて制定・改正する関係省令案についての意見募集,統計局,https://www.soumu.go.jp/menu_news/s-news/01toukei05_01000166.html,2019年1月,2019,1
2019年1月15日,平成31年「春のあんしんネット・新学期一斉行動」の取組,総合通信基盤局,https://www.soumu.go.jp/menu_news/s-news/01kiban08_03000274.html,2019年1月,2019,1
2019年1月11日,佐藤総務副大臣のミャンマーへの訪問結果,国際戦略局,https://www.soumu.go.jp/menu_news/s-news/01tsushin09_02000082.html,2019年1月,2019,1
2019年1月11日,「平成30年版 救急・救助の現況」の公表,消防庁,https://www.soumu.go.jp/menu_news/s-news/01shoubo01_02000121.html,2019年1月,2019,1
2019年1月11日,5G利活用アイデアコンテストの結果,総合通信基盤局,https://www.soumu.go.jp/menu_news/s-news/01kiban14_02000369.html,2019年1月,2019,1
2019年1月11日,情報通信審議会における会長等の互選等の結果について,情報流通行政局,https://www.soumu.go.jp/menu_news/s-news/01tsushin10_02000048.html,2019年1月,2019,1
2019年1月11日,家計調査報告（二人以上の世帯）2018年（平成30年）11月分,統計局,https://www.soumu.go.jp/menu_news/s-news/01toukei07_01000162.html,2019年1月,2019,1
2019年1月10日,「Web×IoTメイカーズチャレンジ 2018-19 in 東京」を開催 参加者募集,国際戦略局,https://www.soumu.go.jp/menu_news/s-news/01tsushin04_02000082.html,2019年1月,2019,1
2019年12月9日,第25回参議院議員通常選挙にかかる総務大臣表彰,自治行政局,https://www.soumu.go.jp/menu_news/s-news/01gyosei15_02000249.html,2019年12月,2019,12
2019年12月9日,第4回予防業務優良事例表彰の事例募集,消防庁,https://www.soumu.go.jp/menu_news/s-news/01shoubo01_02000241.html,2019年12月,2019,12
2019年12月9日,アクセス制御機能に関する技術の研究開発情報の募集,サイバーセキュリティ統括官室,https://www.soumu.go.jp/menu_news/s-news/01cyber01_02000001_00051.html,2019年12月,2019,12
2019年12月6日,「電話リレーサービスに係るワーキンググループ」報告の公表,総合通信基盤局,https://www.soumu.go.jp/menu_news/s-news/01kiban02_02000321.html,2019年12月,2019,12
2019年12月6日,家計調査報告（二人以上の世帯）2019年（令和元年）10月分,統計局,https://www.soumu.go.jp/menu_news/s-news/01toukei07_01000185.html,2019年12月,2019,12
2019年12月6日,最高裁判所裁判官国民審査法施行令の一部を改正する政令（案）に対する意見募集,自治行政局,https://www.soumu.go.jp/menu_news/s-news/01gyosei14_02000055.html,2019年12月,2019,12
2019年12月6日,陸上無線通信委員会 報告（案）に対する意見募集,総合通信基盤局,https://www.soumu.go.jp/menu_news/s-news/01kiban14_02000412.html,2019年12月,2019,12
2019年12月6日,インターネット・ガバナンス・フォーラム（IGF）2019の結果―大阪トラックの推進に向け、信頼性のある自由なデータ流通を議論―,国際戦略局,https://www.soumu.go.jp/menu_news/s-news/01tsushin06_02000193.html,2019年12月,2019,12
2019年12月6日,地籍整備の推進に関する政策評価＜評価結果に基づく勧告＞,行政評価局,https://www.soumu.go.jp/menu_news/s-news/01hyoka02_191206000137697.html,2019年12月,2019,12
2019年12月6日,映画「仮面ライダー 令和 ザ・ファースト・ジェネレーション」とタイアップした少年消防クラブ員募集ポスターの作成,消防庁,https://www.soumu.go.jp/menu_news/s-news/01shoubo01_02000240.html,2019年12月,2019,12
2019年12月6日,夕張市財政再生計画の変更の同意,自治財政局,https://www.soumu.go.jp/menu_news/s-news/01zaisei07_02000271.html,2019年12月,2019,12
2019年12月6日,マイナポイント事業等を行う者に対する補助事業の募集についての公示,自治行政局,https://www.soumu.go.jp/menu_news/s-news/01gyosei07_02000087.html,2019年12月,2019,12
2019年12月6日,令和元年度全国消防団員意見発表会、消防団等地域活動表彰式及び消防庁消防団協力事業所表示証交付式の開催及び受賞団体等の決定,消防庁,https://www.soumu.go.jp/menu_news/s-news/01shoubo01_02000239.html,2019年12月,2019,12
2019年12月6日,「無線システム普及支援事業費等補助金（電波遮へい対策事業のうち 医療施設を対象とするもの）」の交付決定,総合通信基盤局,https://www.soumu.go.jp/menu_news/s-news/01kiban16_02000227.html,2019年12月,2019,12
2019年12月6日,「電気通信事業分野における市場検証に関する年次計画（令和元年度）」の公表 及び原案に対する意見募集の結果,総合通信基盤局,https://www.soumu.go.jp/menu_news/s-news/01kiban02_02000317.html,2019年12月,2019,12
2019年12月6日,電気通信事業分野における競争ルール等の包括的検証 最終答申（案）に対する意見募集の結果,総合通信基盤局,https://www.soumu.go.jp/menu_news/s-news/01kiban02_02000320.html,2019年12月,2019,12
2019年12月5日,900MHz帯を使用する新たな無線利用に係る調査,総合通信基盤局,https://www.soumu.go.jp/menu_news/s-news/01kiban14_02000411.html,2019年12月,2019,12
2019年12月4日,日本電信電話株式会社の剰余金の処分の決議の認可,総合通信基盤局,https://www.soumu.go.jp/menu_news/s-news/01kiban02_02000319.html,2019年12月,2019,12
2019年12月4日,日本郵政株式会社の剰余金の処分に係る決議に対する認可,情報流通行政局,https://www.soumu.go.jp/menu_news/s-news/01ryutsu13_02000068.html,2019年12月,2019,12
2019年12月4日,「地方公共団体の定員管理のあり方に関する研究会」の開催,自治行政局,https://www.soumu.go.jp/menu_news/s-news/01gyosei11_02000112.html,2019年12月,2019,12
